,connection_id,semester,discipline_name,lecture_1,lecture_2,lecture_3,practice_1,practice_2,practice_3,kt_1,kt_2,exam,controls,labs
0,157087,0,Информатика,0.6666666666666666,0.5,1.0,0.7777777777777778,0.8181818181818182,0.6666666666666666,0.6,0.6,0.6,1,1
1,157087,0,Компьютерная графика,0.6666666666666666,0.5,0.5,0.5,1.0,1.0,0.4,0.6,1.0,1,1
2,157087,0,Математика,1.0,0.7142857142857143,0.75,0.5,0.8571428571428571,0.75,0.0,0.0,0.4,1,1
3,157087,0,Программирование,0.8571428571428571,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8,0.4,1.0,1,1
4,157087,1,История,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.14285714285714285,0.6,0.4,0.6,1,1
5,157087,1,Математика,0.6,0.25,0.14285714285714285,1.0,0.5,0.14285714285714285,0.0,0.0,0.4,1,1
6,157087,1,Прикладная информатика,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.3,0.3,0.0,1,1
7,157087,1,Программирование,0.8,0.25,0.14285714285714285,0.0,0.0,0.0,0.3,0.0,0.0,1,1
8,157087,1,Русский язык и культура речи,0.3333333333333333,0.5,0.0,0.5,0.5,0.25,0.6,0.6,1.0,1,1
9,157087,1,Физика для информатики,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1,1
10,157088,0,Введение в информатику и вычислительную технику,1.0,0.8571428571428571,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1,1
11,157088,0,Дискретная математика,1.0,0.5,0.5,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.8,0.6,0.8,1,1
12,157088,0,Информатика,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.2,1,1
13,157088,0,История,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.8,0.6,0.6,1,1
14,157088,0,Математика,1.0,0.5714285714285714,0.5,1.0,0.7272727272727273,0.6666666666666666,1.0,0.6,0.8,1,1
15,157088,0,Программирование,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.4,0.5,0.5,1,1
16,157088,0,Русский язык и культура речи,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1,1
17,157088,1,Математика,0.2,0.5,0.5,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.4,0.4,0.8,1,1
18,157088,1,Математическая логика и теория алгоритмов,0.6,0.75,0.5,0.8,0.75,0.5714285714285714,0.4,0.8,0.6,1,1
19,157088,1,Основы информационных технологий,0.3333333333333333,0.4,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1,1
20,157088,1,Программирование,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,1,1
21,157088,1,ЭВМ и периферийные устройства,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
22,157091,0,Введение в информатику и вычислительную технику,0.8333333333333334,1.0,0.75,0.0,0.0,0.0,0.5,0.4,0.5,1,1
23,157091,0,Дискретная математика,0.8571428571428571,0.75,0.5,0.8571428571428571,1.0,0.6666666666666666,0.6,0.8,0.8,1,1
24,157091,0,Информатика,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.3,1,1
25,157091,0,История,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8,0.8,0.6,1,1
26,157091,0,Математика,0.8571428571428571,0.8571428571428571,0.5,1.0,1.0,0.6666666666666666,1.0,0.8,0.8,1,1
27,157091,0,Программирование,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.4,0.5,1,1
28,157091,0,Русский язык и культура речи,0.6666666666666666,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1,1
29,157091,1,Математика,0.8,0.75,0.8333333333333334,1.0,0.8333333333333334,0.8181818181818182,0.6,0.6,0.6,1,1
30,157091,1,Математическая логика и теория алгоритмов,1.0,0.75,0.8333333333333334,1.0,1.0,1.0,0.8,0.6,0.8,1,1
31,157091,1,Основы информационных технологий,1.0,0.8,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,1,1
32,157091,1,Программирование,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.3,1,1
33,157091,1,ЭВМ и периферийные устройства,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,1,1
34,157091,2,Дополнительные главы математики,0.6666666666666666,0.8,1.0,0.8,0.7777777777777778,0.5,0.6,0.4,0.6,1,1
35,157091,2,Культурология,0.0,0.25,0.0,1.0,0.8,0.75,0.8,0.8,1.0,1,1
36,157091,2,Объектно-ориентированное программирование,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1,1
37,157091,2,Структуры и алгоритмы обработки данных в ЭВМ,0.8333333333333334,0.8,0.5,0.0,0.0,0.0,0.3,0.3,0.5,1,1
38,157091,2,Теория вероятностей и математическая статистика,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.8571428571428571,0.5,0.6,0.4,0.6,1,1
39,157091,2,Философия,0.6666666666666666,0.75,0.0,1.0,1.0,0.75,0.8,0.6,1.0,1,1
40,157091,2,Экономика,1.0,1.0,0.5,1.0,1.0,0.25,0.8,0.8,1.0,1,1
41,157091,2,"Электротехника, электроника и схемотехника",0.8571428571428571,1.0,0.5,0.0,0.0,0.0,0.3,0.2,0.3,1,1
42,157091,3,Вычислительная математика,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.0,1.0,1.0,0.3,0.4,0.6,1,1
43,157091,3,Компьютерная графика,0.75,1.0,1.0,0.0,0.0,0.0,0.5,0.3,0.5,1,1
44,157091,3,Объектно-ориентированное программирование,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.3,1,1
45,157091,3,Разработка веб-сервисов для научных и прикладных задач,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.6,0.4,0.6,1,1
46,157091,3,Структуры и алгоритмы обработки данных в ЭВМ,0.75,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.3,1,1
47,157091,4,Базы данных,0.6666666666666666,0.5714285714285714,0.5,0.0,0.0,0.0,0.3,0.0,0.5,1,1
48,157091,4,Менеджмент,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.0,0.8,0.6,1.0,1,1
49,157091,4,Методы оптимизации,1.0,1.0,0.5,0.0,0.0,0.0,0.4,0.4,0.3,1,1
50,157091,4,Операционные системы,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.4,0.5,0.5,1,1
51,157091,4,Сети и телекоммуникации,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.5,1,1
52,157091,4,Системный анализ,0.6666666666666666,1.0,0.0,0.8333333333333334,0.875,0.0,0.4,0.0,0.3,1,1
53,157091,5,Базы данных,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,1,1
54,157091,5,Безопасность жизнедеятельности,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3,0.8,1.0,1,1
55,157091,5,Метрология и технические измерения,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1,1
56,157091,5,Операционные системы,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,1,1
57,157091,5,Сети и телекоммуникации,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.3,1,1
58,157091,6,Основы разработки программного обеспечения,1.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.3,1,1
59,157091,6,Параллельное программирование,0.8333333333333334,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
60,157091,6,Правоведение,1.0,0.0,0.5,0.8,0.16666666666666666,0.0,1.0,1.0,0.5,1,1
61,157091,6,Проектирование и техническое сопровождение компьютерных сетей,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.5,1,1
62,157091,6,Системы цифровой обработки сигналов,0.8333333333333334,0.7142857142857143,1.0,0.0,0.0,0.0,0.5,0.2,0.3,1,1
63,157091,6,Теория языков программирования и методы трансляции,0.8333333333333334,0.8571428571428571,1.0,1.0,0.8571428571428571,0.5,0.4,0.4,0.6,1,1
64,157091,6,Функциональное и логическое программирование,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1,1
65,157091,7,Защита информации,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1,1
66,157091,7,Исследование операций,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1
67,157091,7,Проектирование и техническое сопровождение компьютерных сетей,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1,1
68,157091,7,Распределенные вычислительные системы,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6,1,1
69,157094,0,Введение в информатику и вычислительную технику,1.0,0.8571428571428571,0.75,0.0,0.0,0.0,0.4,0.4,0.5,1,1
70,157094,0,Дискретная математика,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.6,0.8,0.6,1,1
71,157094,0,Информатика,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.3,1,1
72,157094,0,История,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.8,0.6,1,1
73,157094,0,Математика,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.4,0.4,0.0,1,1
74,157094,0,Программирование,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.4,0.2,0.2,1,1
75,157094,0,Русский язык и культура речи,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1,1
76,157094,1,Математика,0.8,0.75,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.8181818181818182,0.6,0.4,0.4,1,1
77,157094,1,Математическая логика и теория алгоритмов,1.0,0.75,0.8333333333333334,1.0,1.0,1.0,0.6,0.8,0.8,1,1
78,157094,1,Основы информационных технологий,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,0.3,0.5,0.5,1,1
79,157094,1,Программирование,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,1
80,157094,1,ЭВМ и периферийные устройства,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
81,157094,2,Дополнительные главы математики,1.0,1.0,0.0,0.9,1.0,0.0,0.6,0.6,0.0,1,1
82,157094,2,Культурология,1.0,1.0,0.0,1.0,1.0,0.0,0.8,1.0,0.0,1,1
83,157094,2,Объектно-ориентированное программирование,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1,1
84,157094,2,Структуры и алгоритмы обработки данных в ЭВМ,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1,1
85,157094,2,Теория вероятностей и математическая статистика,1.0,1.0,0.0,1.0,1.0,0.0,0.6,0.6,0.0,1,1
86,157094,2,Философия,1.0,1.0,0.0,1.0,1.0,0.0,0.8,0.8,0.0,1,1
87,157094,2,Экономика,0.75,1.0,0.0,1.0,1.0,0.0,0.8,0.8,0.0,1,1
88,157094,2,"Электротехника, электроника и схемотехника",1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1,1
89,157383,0,Информатика,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1,1
90,157383,0,Компьютерная графика,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,0.6,0.6,1.0,1,1
91,157383,0,Математика,1.0,0.5714285714285714,0.0,1.0,0.7142857142857143,0.75,0.6,0.8,1.0,1,1
92,157383,0,Программирование,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1,1
93,157383,1,История,1.0,1.0,0.0,1.0,0.6666666666666666,0.7142857142857143,0.8,0.8,0.8,1,1
94,157383,1,Математика,0.6,0.0,0.14285714285714285,0.8,0.5,0.8333333333333334,0.8,0.8,1.0,1,1
95,157383,1,Прикладная информатика,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.4,0.4,0.5,1,1
96,157383,1,Программирование,0.6,0.75,0.0,0.0,0.0,0.0,0.5,0.3,0.5,1,1
97,157383,1,Русский язык и культура речи,1.0,1.0,0.5,1.0,0.5,0.75,0.8,1.0,1.0,1,1
98,157383,1,Физика для информатики,0.6666666666666666,0.2,0.0,0.5,0.3333333333333333,0.5,0.6,0.6,1.0,1,1
99,157383,2,Дискретная математика,0.3333333333333333,0.25,0.5,0.0,1.0,0.5,0.4,0.6,0.8,1,1
100,157383,2,Информационные технологии,0.6666666666666666,0.75,0.5,0.7142857142857143,0.8333333333333334,0.5,0.6,0.6,1.0,1,1
101,157383,2,Математическая логика и теория алгоритмов,0.5714285714285714,0.2857142857142857,0.0,0.8333333333333334,0.6666666666666666,0.5,0.6,0.8,0.8,1,1
102,157383,2,Объектно-ориентированное программирование,0.3333333333333333,0.42857142857142855,0.0,1.0,0.3333333333333333,0.0,0.8,1.0,1.0,1,1
103,157383,2,Физика для информатики,0.7142857142857143,0.25,0.0,1.0,0.4,0.25,0.6,0.6,0.8,1,1
104,157383,2,Экономика,0.5,0.0,0.0,0.8333333333333334,0.14285714285714285,0.5,0.6,0.6,1.0,1,1
105,157383,3,Базы данных,0.5,0.0,0.2857142857142857,0.75,0.0,0.2222222222222222,1.0,1.0,1.0,1,1
106,157383,3,Культурология,0.5,0.0,0.0,0.5,0.25,0.42857142857142855,0.6,0.8,1.0,1,1
107,157383,3,Теория вероятности и математическая статистика,1.0,0.5,0.25,1.0,0.25,0.125,0.8,0.8,0.8,1,1
108,157383,3,Теория информационных систем,0.0,0.0,0.0,0.4,0.125,0.34782608695652173,0.3,0.0,0.4,1,1
109,157383,3,Теория систем и системный анализ,1.0,0.0,0.0,0.5,0.0,0.1111111111111111,0.6,0.6,0.8,1,1
110,157383,3,Философия,1.0,0.0,0.25,1.0,0.25,0.125,0.6,0.6,1.0,1,1
111,157383,4,Метрология и технические измерения,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,0.0,0.8,0.0,0.4,1,1
112,157383,4,Операционные системы,0.6666666666666666,0.5714285714285714,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1,1
113,157383,4,Проблемно-ориентированные вычислительные системы,0.6666666666666666,0.8571428571428571,0.0,0.7777777777777778,0.2222222222222222,0.5,0.8,0.6,0.6,1,1
114,157383,4,Теория принятия решения,0.0,0.0,0.0,0.47368421052631576,0.36363636363636365,0.09090909090909091,0.4,0.2,0.4,1,1
115,157383,4,Финансовая математика,0.375,0.6666666666666666,1.0,0.0,0.0,0.0,0.3,0.2,0.4,1,1
116,157383,4,Элективные дисциплины по физической культуре и спорту,0.0,0.0,0.0,0.25,0.0,0.0,0.3,0.0,0.0,1,1
117,157383,4,"Электротехника, электроника и схемотехника",1.0,0.625,0.25,0.0,0.0,0.0,0.4,0.4,0.4,1,1
118,157383,5,Вычислительная математика,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.047619047619047616,0.3,0.4,0.4,1,1
119,157383,5,Математические методы исследования систем,0.5,0.0,0.25,0.5,0.0,0.6,0.6,0.6,0.8,1,1
120,157383,5,Менеджмент,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6,1.0,1.0,1,1
121,157383,5,Правоведение,1.0,0.5,0.5,0.0,0.0,0.0,0.6,0.6,1.0,1,1
122,157383,5,Технология программирования,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1,1
123,157383,6,Безопасность жизнедеятельности,0.6666666666666666,0.7142857142857143,0.75,0.0,0.0,0.0,0.2,0.4,0.5,1,1
124,157383,6,Защита информации,0.8333333333333334,0.42857142857142855,0.5,0.0,0.0,0.0,0.4,0.4,0.4,1,1
125,157383,6,Информационные системы в экономике,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1,1
126,157383,6,Моделирование систем,0.0,0.0,0.0,0.631578947368421,0.34782608695652173,0.16666666666666666,0.5,0.5,0.5,1,1
127,157383,6,Сети и телекоммуникации,0.6666666666666666,0.8888888888888888,0.8333333333333334,0.0,0.0,0.0,0.3,0.2,0.4,1,1
128,157383,6,Управление проектами,1.0,1.0,0.5,0.2857142857142857,0.5714285714285714,0.75,0.8,1.0,1.0,1,1
129,157383,7,Информационно-аналитические системы управления,0.8,0.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,1,1
130,157383,7,Организация и планирование производства,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
131,157383,7,Языковые средства создания гипердокументов,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,1,1
132,157384,0,Информатика,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,1,1
133,157384,0,Компьютерная графика,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1,1
134,157384,0,Математика,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,1,1
135,157384,0,Программирование,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
136,157384,1,История,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8,0.8,0.6,1,1
137,157384,1,Математика,1.0,1.0,0.7142857142857143,1.0,1.0,0.8333333333333334,0.8,0.8,0.8,1,1
138,157384,1,Прикладная информатика,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,1,1
139,157384,1,Программирование,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.5,0.5,0.5,1,1
140,157384,1,Русский язык и культура речи,1.0,1.0,1.0,1.0,1.0,0.75,0.8,1.0,1.0,1,1
141,157384,1,Физика для информатики,1.0,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.6,0.6,1.0,1,1
142,157384,2,Дискретная математика,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1,1
143,157384,2,Информационные технологии,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1,1
144,157384,2,Математическая логика и теория алгоритмов,1.0,1.0,0.25,0.8333333333333334,1.0,0.5,1.0,1.0,1.0,1,1
145,157384,2,Объектно-ориентированное программирование,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1,1
146,157384,2,Физика для информатики,1.0,1.0,0.5,1.0,1.0,0.5,0.6,0.6,1.0,1,1
147,157384,2,Экономика,1.0,1.0,0.5,0.8333333333333334,1.0,0.5,1.0,1.0,1.0,1,1
148,157384,3,Базы данных,1.0,0.25,0.2857142857142857,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1,1
149,157384,3,Культурология,1.0,0.0,0.0,1.0,0.25,0.14285714285714285,0.6,1.0,1.0,1,1
150,157384,3,Теория вероятности и математическая статистика,1.0,0.5,0.5,1.0,0.25,0.875,0.8,0.8,0.8,1,1
151,157384,3,Теория информационных систем,0.0,0.0,0.0,0.8,0.25,0.30434782608695654,0.4,0.4,0.4,1,1
152,157384,3,Теория систем и системный анализ,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.8,0.8,1,1
153,157384,3,Философия,1.0,0.0,0.25,1.0,0.25,0.625,0.6,0.6,1.0,1,1
154,157384,4,Метрология и технические измерения,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.6,0.4,1,1
155,157384,4,Операционные системы,0.8333333333333334,0.8571428571428571,1.0,0.0,0.0,0.0,0.5,0.4,0.4,1,1
156,157384,4,Проблемно-ориентированные вычислительные системы,1.0,1.0,1.0,0.7777777777777778,0.1111111111111111,0.8333333333333334,0.8,0.8,0.8,1,1
157,157384,4,Теория принятия решения,0.0,0.0,0.0,0.5789473684210527,0.5454545454545454,0.45454545454545453,0.5,0.5,0.4,1,1
158,157384,4,Финансовая математика,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.4,0.4,0.4,1,1
159,157384,4,Элективные дисциплины по физической культуре и спорту,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.0,0.0,1,1
160,157384,4,"Электротехника, электроника и схемотехника",0.8333333333333334,0.5,0.25,0.0,0.0,0.0,0.4,0.4,0.4,1,1
161,157384,5,Вычислительная математика,0.0,0.0,0.0,0.25,0.26666666666666666,0.19047619047619047,0.5,0.5,0.5,1,1
162,157384,5,Математические методы исследования систем,1.0,1.0,0.875,1.0,0.5,0.8,0.6,0.8,0.8,1,1
163,157384,5,Менеджмент,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1
164,157384,5,Правоведение,1.0,1.0,0.5,0.0,0.0,0.0,0.6,0.6,1.0,1,1
165,157384,5,Технология программирования,0.3333333333333333,0.4,0.16666666666666666,0.0,0.0,0.125,0.6,0.4,0.6,1,1
166,157384,6,Безопасность жизнедеятельности,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.4,0.5,1,1
167,157384,6,Защита информации,0.8333333333333334,0.42857142857142855,0.25,0.0,0.0,0.0,0.5,0.5,0.4,1,1
168,157384,6,Информационные системы в экономике,0.6666666666666666,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.8,0.8,1.0,1,1
169,157384,6,Моделирование систем,0.0,0.0,0.0,0.7368421052631579,0.30434782608695654,0.08333333333333333,0.5,0.5,0.5,1,1
170,157384,6,Сети и телекоммуникации,0.8333333333333334,0.8888888888888888,0.6666666666666666,0.0,0.0,0.0,0.4,0.5,0.5,1,1
171,157384,6,Управление проектами,0.8571428571428571,0.8571428571428571,0.25,0.2857142857142857,1.0,0.25,0.8,0.8,0.8,1,1
172,157384,7,Информационно-аналитические системы управления,0.8,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1,1
173,157384,7,Организация и планирование производства,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
174,157384,7,Языковые средства создания гипердокументов,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,1
175,157386,0,Информатика,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,1,1
176,157386,0,Компьютерная графика,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1,1
177,157386,0,Математика,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,1,1
178,157386,0,Программирование,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
179,157386,1,История,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8,0.8,0.8,1,1
180,157386,1,Математика,0.6,0.25,0.42857142857142855,1.0,1.0,0.8333333333333334,0.8,0.8,1.0,1,1
181,157386,1,Прикладная информатика,0.6666666666666666,0.5,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,1,1
182,157386,1,Программирование,1.0,0.75,0.5714285714285714,0.0,0.0,0.0,0.5,0.5,0.5,1,1
183,157386,1,Русский язык и культура речи,1.0,1.0,1.0,1.0,1.0,0.75,0.8,1.0,1.0,1,1
184,157386,1,Физика для информатики,1.0,0.6,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.4,0.4,1.0,1,1
185,157386,2,Дискретная математика,1.0,0.75,0.5,1.0,1.0,0.5,0.8,0.8,0.8,1,1
186,157386,2,Информационные технологии,1.0,1.0,0.5,0.8571428571428571,1.0,0.5,0.8,0.8,1.0,1,1
187,157386,2,Математическая логика и теория алгоритмов,1.0,0.8571428571428571,0.25,0.8333333333333334,1.0,0.5,0.8,0.8,0.8,1,1
188,157386,2,Объектно-ориентированное программирование,1.0,0.8571428571428571,0.5,0.75,1.0,0.5,0.6,1.0,1.0,1,1
189,157386,2,Физика для информатики,0.8571428571428571,1.0,0.5,1.0,1.0,0.5,0.8,0.8,0.8,1,1
190,157386,2,Экономика,1.0,1.0,0.5,0.8333333333333334,0.8571428571428571,0.5,0.8,0.8,1.0,1,1
191,157386,3,Базы данных,0.75,0.0,0.2857142857142857,0.75,0.0,0.5555555555555556,1.0,0.8,0.8,1,1
192,157386,3,Культурология,1.0,0.0,0.0,1.0,0.25,0.2857142857142857,0.6,0.0,1.0,1,1
193,157386,3,Теория вероятности и математическая статистика,1.0,0.5,0.375,1.0,0.25,0.25,0.8,0.8,0.6,1,1
194,157386,3,Теория информационных систем,0.0,0.0,0.0,0.8,0.25,0.391304347826087,0.3,0.0,0.4,1,1
195,157386,3,Теория систем и системный анализ,1.0,0.0,0.2,0.75,0.0,0.0,0.8,0.6,0.8,1,1
196,157386,3,Философия,1.0,0.0,0.0,1.0,0.25,0.125,0.6,0.6,1.0,1,1
197,157386,4,Метрология и технические измерения,1.0,0.75,0.5,0.6666666666666666,0.0,0.0,0.4,0.4,0.5,1,1
198,157386,4,Операционные системы,0.8333333333333334,1.0,0.75,0.0,0.0,0.0,0.5,0.5,0.5,1,1
199,157386,4,Проблемно-ориентированные вычислительные системы,0.8333333333333334,1.0,0.75,0.3333333333333333,0.0,0.0,0.8,0.6,0.6,1,1
200,157386,4,Теория принятия решения,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.3,0.0,0.3,1,1
201,157386,4,Финансовая математика,0.625,0.5,0.75,0.0,0.0,0.0,0.4,0.4,0.5,1,1
202,157386,4,Элективные дисциплины по физической культуре и спорту,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1
203,157386,4,"Электротехника, электроника и схемотехника",1.0,0.625,0.75,0.0,0.0,0.0,0.4,0.3,0.3,1,1
204,157386,5,Вычислительная математика,0.0,0.0,0.0,0.16666666666666666,0.0,0.09523809523809523,0.4,0.0,0.4,1,1
205,157386,5,Математические методы исследования систем,1.0,0.5,0.5,1.0,1.0,0.4,0.8,0.6,0.8,1,1
206,157386,5,Менеджмент,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.8,1.0,1,1
207,157386,5,Правоведение,1.0,0.5,1.0,0.25,0.0,0.0,0.6,0.6,1.0,1,1
208,157386,5,Технология программирования,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,1,1
209,157386,6,Безопасность жизнедеятельности,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.4,0.5,1,1
210,157386,6,Защита информации,0.6666666666666666,0.42857142857142855,0.25,0.0,0.0,0.0,0.4,0.4,0.3,1,1
211,157386,6,Информационные системы в экономике,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.0,1.0,0.8,0.8,1,1
212,157386,6,Моделирование систем,0.0,0.0,0.0,0.42105263157894735,0.08695652173913043,0.0,0.4,0.3,0.4,1,1
213,157386,6,Сети и телекоммуникации,1.0,1.0,0.5,0.0,0.0,0.0,0.3,0.2,0.3,1,1
214,157386,6,Управление проектами,1.0,1.0,0.0,0.2857142857142857,0.7142857142857143,1.0,0.8,0.8,0.8,1,1
215,157386,7,Информационно-аналитические системы управления,0.2,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,1,1
216,157386,7,Организация и планирование производства,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
217,157386,7,Языковые средства создания гипердокументов,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.5,1,1
218,157388,0,Информатика,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1,1
219,157388,0,Компьютерная графика,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1,1
220,157388,0,Математика,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1,1
221,157388,0,Программирование,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
222,157388,1,История,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8,0.8,0.8,1,1
223,157388,1,Математика,0.8,1.0,0.7142857142857143,1.0,1.0,0.8333333333333334,0.8,0.8,1.0,1,1
